1,10,0,0,0,6,0.013114390620234772,0.0014127004354582379,0.0047964956949698183,0.0039999580673990556
1,20,0,0,0,6,0.017402332337312226,0.0014173461474998774,0.0090711567352354579,0.004001573967240081
1,50,0,0,0,6,0.029312877576458791,0.00140775174219763,0.021822373866343243,0.0040027353952500396
1,100,0,0,0,6,0.049734771249885901,0.0014098221138678195,0.042168724222231752,0.0040029373827299517
1,200,0,0,0,6,0.091098827848474034,0.0014400697390050982,0.083366141149779763,0.00400445228883076
1,500,0,0,0,6,0.21527961965111148,0.0014127509323282679,0.2072845007189647,0.0040036443389104611
1,1000,0,0,0,5,0.42189422889249523,0.0014541583657384238,0.41314519169106778,0.0040282868114753807
1,2000,0,0,0,5,0.83677009980948758,0.0014570366873299548,0.82692528052879721,0.0040295492332265556
2,10,0,0,0,6,0.018592846544718374,0.0016204445586892159,0.0056835237136027362,0.0075109044456004798
2,20,0,0,0,6,0.023193111402821119,0.0016411987722633301,0.010269194976272031,0.0075126718360518843
2,50,0,0,0,6,0.038208456694661511,0.00164023933173339,0.025247021093693933,0.0075107024581211809
2,100,0,0,0,6,0.061313905531142007,0.0016406433066937175,0.048259909167442404,0.0075105509675103101
2,200,0,0,0,6,0.10905758519645095,0.0016674571446698655,0.095862399584196206,0.0075120153767408932
2,500,0,0,0,6,0.25374081318018421,0.0016224139366188878,0.24030177818264162,0.0075123688548310915
2,1000,0,0,0,6,0.48873946057102358,0.0016208485336483883,0.47474440453777794,0.0075101974894198351
4,10,0,0,0,5,0.025819554605891321,0.0020870861344711323,0.0070261849903549998,0.014556480234040775
4,20,0,0,0,5,0.031596800510236854,0.0020813799881593568,0.012808177600480291,0.014555167315420227
4,50,0,0,0,5,0.050192070904714968,0.0020916813496423734,0.031331893930153433,0.01455940905250064
4,100,0,0,0,5,0.080452421253211406,0.0021567718150870916,0.061367684697705122,0.014557540668311315
4,200,0,0,0,5,0.14190746553603809,0.0020929437713919034,0.12287474075664406,0.014555672284120528
4,500,0,0,0,5,0.32354526243516257,0.0020924892995611848,0.30420617314540482,0.014555217812290069
8,10,0,0,0,6,0.050204594128478323,0.002974720115543087,0.009625258889878115,0.028569614146750941
8,20,0,0,0,6,0.058721497218461191,0.0029792648338442637,0.018147161169991394,0.028569210171790673
8,50,0,0,0,6,0.08449646308813101,0.002953208448918295,0.043959747207820948,0.028568099240649816
8,100,0,0,0,6,0.12870308949344175,0.0029798707962844437,0.088015084990574588,0.028568048743780338
8,200,0,0,0,6,0.2158725538987937,0.0029873948299159988,0.17508835285855451,0.028568250731259601
8,500,0,0,0,6,0.4759748617693631,0.002920688464630547,0.43501801193055223,0.028568806196831224
16,10,0,0,0,6,0.091929854838263339,0.004718478030801501,0.014672471544458013,0.056644863936081952
16,20,0,0,0,6,0.10597227693558131,0.0047020160511775464,0.028708935011113833,0.056646732320273452
16,50,0,0,0,6,0.14769880006711675,0.0046890888524539339,0.070478430979029394,0.056642945055022605
16,100,0,0,0,6,0.21759560809734677,0.0047132768531901598,0.14025333956505082,0.056644257973642718
16,200,0,0,0,6,0.35602742456732084,0.004710953997169893,0.2785605297598357,0.056644459961122481
32,10,0,0,0,5,0.17600517403049418,0.0081649904028675384,0.025239598053802402,0.11282091493097339
32,20,0,0,0,5,0.20010748157788333,0.0081614556219666897,0.049349480131693296,0.11282273281829326
32,50,0,0,0,5,0.27271213376564346,0.008162465559366611,0.12194620431086158,0.1128212179121926
32,100,0,0,0,5,0.3947081784872063,0.0081500938262142209,0.24389316607477243,0.11282025847166306
64,10,0,0,0,5,0.34304311388423736,0.015029837893534211,0.045596047783693569,0.22513085203429381
64,20,0,0,0,5,0.38787877979928848,0.015049178194747541,0.090397123342786823,0.22512272203822215
64,50,0,0,0,5,0.52294669677653682,0.015035443046106258,0.22546620174804366,0.22512156061021155
